title,filename,is_relevant,one_line_review,labels,,,
training-free-reasoning-and-reflection-in-mllms.pdf,training-free-reasoning-and-reflection-in-mllms.pdf,False,"The paper focuses on enhancing reasoning capabilities in multimodal LLMs without retraining, not on CoT efficiency.","Multimodal LLMs, reasoning enhancement, training-free methods.",,,
llama-nemotron-efficient-reasoning-models.pdf,llama-nemotron-efficient-reasoning-models.pdf,True,"The paper discusses the Llama-Nemotron models, which focus on improving reasoning capabilities and inference efficiency, indicating a focus on computational efficiency in reasoning.","Reasoning Efficiency, Inference Throughput, Memory Efficiency, Open-Source Models",,,
MathArena: Evaluating LLMs on Uncontaminated Math Competitions,matharena-evaluating-llms-on-uncontaminated-math-competitions.pdf,False,"The paper focuses on introducing a new benchmark for evaluating mathematical reasoning and proof-writing capabilities in LLMs, not on improving CoT efficiency.","Benchmarking, Mathematical Reasoning, Proof-Writing, Contamination Risks",,,
scoring-verifiers-evaluating-synthetic-verification-for-code-and-reasoning.pdf,scoring-verifiers-evaluating-synthetic-verification-for-code-and-reasoning.pdf,False,"The paper focuses on synthetic verification techniques and benchmarks for evaluating coding capabilities, not on reducing redundancy in chain-of-thought reasoning.","Synthetic verification, coding benchmarks, LLM reasoning.",,,
wider-or-deeper-scaling-llm-inference-time-compute-with-adaptive-branching-tree-search.pdf,wider-or-deeper-scaling-llm-inference-time-compute-with-adaptive-branching-tree-search.pdf,True,"The paper discusses Adaptive Branching Monte Carlo Tree Search (AB-MCTS), which aims to improve inference-time efficiency by refining candidate responses using external feedback, relevant to CoT efficiency.","Inference-time scaling, AB-MCTS, reasoning efficiency, external feedback.",,,
Think Like Human Developers: Harnessing Community Knowledge for Structured Code Reasoning,think-like-human-developers-harnessing-community-knowledge-for-structured-code-reasoning.pdf,False,"The paper focuses on improving reasoning capabilities in code generation, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Code Generation, Reasoning Chains, Software Engineering, LLMs",,,
FunReason: Enhancing Large Language Models' Function Calling via Self-Refinement Multiscale Loss and Automated Data Refinement,funreason-enhancing-large-language-models-function-calling-via-self-refinement-multiscale-loss-and-automated-data-refine.pdf,False,"The paper focuses on enhancing function calling in large language models, not on reducing redundancy in chain-of-thought reasoning.","Function Calling, Large Language Models, NLP, Reasoning Enhancement.",,,
verbal-process-supervision-elicits-better-coding-agents.pdf,verbal-process-supervision-elicits-better-coding-agents.pdf,False,"The paper focuses on improving code generation and reasoning in software engineering tasks, not specifically on CoT efficiency or redundancy reduction.","Code Generation, Reasoning, Verbal Process Supervision, Software Engineering",,,
training-large-language-models-to-reason-via-em-policy-gradient.pdf,training-large-language-models-to-reason-via-em-policy-gradient.pdf,False,"The paper focuses on enhancing LLM reasoning through an off-policy reinforcement learning algorithm, not specifically on reducing redundancy or improving computational efficiency in CoT reasoning.","Reinforcement Learning, LLM Reasoning, EM Policy Gradient, Cognitive Behaviors",,,
Two Heads are Better Than One: Test-time Scaling of Multi-agent Collaborative Reasoning,two-heads-are-better-than-one-test-time-scaling-of-multi-agent-collaborative-reasoning.pdf,False,"The paper focuses on enhancing collaborative reasoning in multi-agent systems, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Multi-agent systems, collaborative reasoning, adaptive coordination.",,,
GIVE: Structured Reasoning of Large Language Models with Knowledge Graph Inspired Veracity Extrapolation,give-structured-reasoning-of-large-language-models-with-knowledge-graph-inspired-veracity-extrapolation.pdf,False,"The paper focuses on improving reasoning accuracy by merging parametric and non-parametric memories, not specifically on reducing redundancy or improving computational efficiency in CoT reasoning.","Reasoning accuracy, Graph Inspired Veracity Extrapolation, LLM performance.",,,
Efficient Uncertainty Estimation via Distillation of Bayesian Large Language Models,efficient-uncertainty-estimation-via-distillation-of-bayesian-large-language-models.pdf,False,"The paper focuses on improving uncertainty estimation in LLMs, not on reducing redundancy in chain-of-thought reasoning.","Uncertainty Estimation, Bayesian Methods, Distillation, Large Language Models",,,
LLM-CoT Enhanced Graph Neural Recommendation with Harmonized Group Policy Optimization,llm-cot-enhanced-graph-neural-recommendation-with-harmonized-group-policy-optimization.pdf,False,"The paper focuses on enhancing graph neural networks for recommendation systems using CoT reasoning to improve representation quality, not specifically on reducing redundancy or improving computational efficiency in CoT reasoning.","Graph Neural Networks, Recommendation Systems, Chain-of-Thought Reasoning, Reinforcement Learning",,,
automating-mathematical-proof-generation-using-large-language-model-agents-and-knowledge-graphs.pdf,automating-mathematical-proof-generation-using-large-language-model-agents-and-knowledge-graphs.pdf,False,"The paper focuses on using knowledge graphs to improve mathematical reasoning in LLMs, not on CoT efficiency or redundancy reduction.","Mathematical reasoning, knowledge graphs, formal proofs.",,,
grovergpt-2-simulating-grover-s-algorithm-via-chain-of-thought-reasoning-and-quantum-native-tokenization.pdf,grovergpt-2-simulating-grover-s-algorithm-via-chain-of-thought-reasoning-and-quantum-native-tokenization.pdf,False,"The text is about parsing and tokenization in quantum assembly language (QASM), not about chain-of-thought reasoning efficiency.","Quantum parsing, tokenization, QASM.",,,
Natural Language Planning via Coding and Inference Scaling,natural-language-planning-via-coding-and-inference-scaling.pdf,False,"The paper focuses on evaluating LLMs for planning tasks, not specifically on reducing redundancy or improving efficiency in chain-of-thought reasoning.","Planning, LLMs, Constraint Satisfaction, Evaluation",,,
UNJOIN: Enhancing Multi-Table Text-to-SQL Generation via Schema Simplification,unjoin-enhancing-multi-table-text-to-sql-generation-via-schema-simplification.pdf,False,"The paper focuses on improving Text-to-SQL performance in multi-table databases, not on CoT efficiency or redundancy reduction.","Text-to-SQL, multi-table queries, schema retrieval, SQL generation.",,,
electrocardiogram-language-model-for-few-shot-question-answering-with-meta-learning.pdf,electrocardiogram-language-model-for-few-shot-question-answering-with-meta-learning.pdf,False,The paper focuses on cross-lingual meta-learning and not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.,"Cross-lingual meta-learning, XLA-MAML, NLP.",,,
automated-text-to-table-for-reasoning-intensive-table-qa-pipeline-design-and-benchmarking-insights.pdf,automated-text-to-table-for-reasoning-intensive-table-qa-pipeline-design-and-benchmarking-insights.pdf,False,"The paper focuses on benchmarking LLMs for code generation and mathematical reasoning, not on CoT efficiency or redundancy reduction.","Benchmarking, Integer Sequences, Code Generation, Mathematical Reasoning",,,
Maximizing Confidence Alone Improves Reasoning,maximizing-confidence-alone-improves-reasoning.pdf,False,"The paper focuses on reinforcement learning via entropy minimization to improve reasoning ability, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Reinforcement Learning, Entropy Minimization, Intrinsic Reward, Reasoning Improvement",,,
Not All Thoughts are Generated Equal: Efficient LLM Reasoning via Multi-Turn Reinforcement Learning,not-all-thoughts-are-generated-equal-efficient-llm-reasoning-via-multi-turn-reinforcement-learning.pdf,True,"The paper focuses on improving reasoning efficiency by compressing long chain-of-thoughts in large language models, introducing a framework to reduce redundancy and enhance effectiveness.","CoT efficiency, redundancy reduction, LLMs, reasoning framework, token reduction.",,,
policy-frameworks-for-transparent-chain-of-thought-reasoning-in-large-language-models.pdf,policy-frameworks-for-transparent-chain-of-thought-reasoning-in-large-language-models.pdf,False,The paper focuses on policy frameworks for CoT disclosure rather than improving computational efficiency or reducing redundancy.,"Policy Framework, CoT Disclosure, Ethical Licensing",,,
crosslingual-reasoning-through-test-time-scaling.pdf,crosslingual-reasoning-through-test-time-scaling.pdf,False,"The paper focuses on crosslingual generalization and reasoning capabilities of language models, not specifically on reducing redundancy or improving computational efficiency in CoT reasoning.","Multilingual reasoning, crosslingual generalization, language models.",,,
gtr-guided-thought-reinforcement-prevents-thought-collapse-in-rl-based-vlm-agent-training.pdf,gtr-guided-thought-reinforcement-prevents-thought-collapse-in-rl-based-vlm-agent-training.pdf,False,"The paper focuses on enhancing CoT reasoning in VLMs through reinforcement learning, not on reducing redundancy or improving computational efficiency.","Reinforcement Learning, Vision-Language Models, Chain-of-Thought, Thought Collapse, Guided Thought Reinforcement.",,,
Solver-Informed RL: Grounding Large Language Models for Authentic Optimization Modeling,solver-informed-rl-grounding-large-language-models-for-authentic-optimization-modeling.pdf,False,"The paper focuses on improving the authenticity of optimization modeling using reinforcement learning, not on CoT efficiency.","Optimization Modeling, Reinforcement Learning, Large Language Models, Automation",,,
none-of-the-others-a-general-technique-to-distinguish-reasoning-from-memorization-in-multiple-choice-llm-evaluation-benc.pdf,none-of-the-others-a-general-technique-to-distinguish-reasoning-from-memorization-in-multiple-choice-llm-evaluation-benc.pdf,False,"The paper focuses on evaluating reasoning versus memorization in LLMs using a variation method for multiple-choice questions, not on improving CoT efficiency.","Reasoning Evaluation, Memorization, LLM Performance",,,
RL Tango: Reinforcing Generator and Verifier Together for Language Reasoning,rl-tango-reinforcing-generator-and-verifier-together-for-language-reasoning.pdf,False,"The paper focuses on enhancing reasoning capabilities of LLMs using reinforcement learning, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Reinforcement Learning, LLMs, Verifier, TANGO, Reasoning Enhancement",,,
don-t-lie-to-your-friends-learning-what-you-know-from-collaborative-self-play.pdf,don-t-lie-to-your-friends-learning-what-you-know-from-collaborative-self-play.pdf,False,"The paper focuses on collaborative self-play for AI agents to improve their meta-knowledge and tool use, not on reducing redundancy in chain-of-thought reasoning.","AI collaboration, self-play, meta-knowledge, tool use.",,,
reinforcement-learning-for-reasoning-in-large-language-models-with-one-training-example.pdf,reinforcement-learning-for-reasoning-in-large-language-models-with-one-training-example.pdf,False,"The paper focuses on reinforcement learning with verifiable reward to improve mathematical reasoning in language models, not on reducing redundancy in chain-of-thought reasoning.","Reinforcement Learning, Mathematical Reasoning, Language Models",,,
language-models-can-self-improve-at-state-value-estimation-for-better-search.pdf,language-models-can-self-improve-at-state-value-estimation-for-better-search.pdf,False,The paper focuses on reproducing slow-thinking reasoning systems and does not specifically address reducing redundancy or improving computational efficiency in chain-of-thought reasoning.,"Slow-thinking systems, reasoning frameworks, reproduction report.",,,
Mind the Gap: Bridging Thought Leap for Improved Chain-of-Thought Tuning,mind-the-gap-bridging-thought-leap-for-improved-chain-of-thought-tuning.pdf,False,"The paper focuses on addressing ""Thought Leaps"" in CoT reasoning by generating missing steps, not on reducing redundancy or improving computational efficiency.","Chain-of-Thought, Thought Leaps, Mathematical Reasoning, Dataset Enhancement",,,
toward-evaluative-thinking-meta-policy-optimization-with-evolving-reward-models.pdf,toward-evaluative-thinking-meta-policy-optimization-with-evolving-reward-models.pdf,False,"The paper focuses on reward-based alignment methods for LLMs, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Reward-based alignment, Meta Policy Optimization, LLM training.",,,
grpo-lead-a-difficulty-aware-reinforcement-learning-approach-for-concise-mathematical-reasoning-in-language-models.pdf,grpo-lead-a-difficulty-aware-reinforcement-learning-approach-for-concise-mathematical-reasoning-in-language-models.pdf,True,"The paper focuses on improving reasoning efficiency by introducing GRPO-LEAD, which encourages concise solutions and addresses redundancy in reasoning tasks.","GRPO-LEAD, reasoning efficiency, redundancy reduction, mathematical reasoning, reinforcement learning.",,,
ineq-comp-benchmarking-human-intuitive-compositional-reasoning-in-automated-theorem-proving-on-inequalities.pdf,ineq-comp-benchmarking-human-intuitive-compositional-reasoning-in-automated-theorem-proving-on-inequalities.pdf,False,"The paper focuses on evaluating LLM-based formal proof assistants' understanding of mathematical inequalities and compositional reasoning, not on CoT efficiency or redundancy reduction.","Mathematical reasoning, formal proof assistants, compositionality, LLM evaluation.",,,
longperceptualthoughts-distilling-system-2-reasoning-for-system-1-perception.pdf,longperceptualthoughts-distilling-system-2-reasoning-for-system-1-perception.pdf,False,"The paper focuses on generating long chain-of-thoughts for perceptual tasks, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Perceptual reasoning, data synthesis, visual reasoning, long chain-of-thoughts.",,,
iterative-hypothesis-generation-for-scientific-discovery-with-monte-carlo-nash-equilibrium-self-refining-trees.pdf,iterative-hypothesis-generation-for-scientific-discovery-with-monte-carlo-nash-equilibrium-self-refining-trees.pdf,False,"The paper focuses on a novel framework for hypothesis generation, not on CoT efficiency or redundancy reduction.","Hypothesis Generation, Monte Carlo Tree Search, Nash Equilibrium, AI Collaboration",,,
Route to Reason: Adaptive Routing for LLM and Reasoning Strategy Selection,route-to-reason-adaptive-routing-for-llm-and-reasoning-strategy-selection.pdf,True,"The paper introduces Route-To-Reason (RTR), a framework aimed at improving computational efficiency in reasoning tasks by dynamically allocating language models and reasoning strategies based on task difficulty.","CoT efficiency, dynamic routing, computational cost reduction, reasoning strategies.",,,
From Hours to Minutes: Lossless Acceleration of Ultra Long Sequence Generation up to 100K Tokens,from-hours-to-minutes-lossless-acceleration-of-ultra-long-sequence-generation-up-to-100k-tokens.pdf,False,"The paper focuses on accelerating ultra-long sequence generation, not specifically on reducing redundancy in chain-of-thought reasoning.","Ultra-long sequence generation, acceleration, TOKEN SWIFT.",,,
Surrogate Signals from Format and Length: Reinforcement Learning for Solving Mathematical Problems without Ground Truth Answers,surrogate-signals-from-format-and-length-reinforcement-learning-for-solving-mathematical-problems-without-ground-truth-a.pdf,False,"The paper focuses on using surrogate signals for training LLMs in mathematical problem-solving, not on reducing redundancy in CoT reasoning.","Mathematical Problem-Solving, Surrogate Signals, Reinforcement Learning",,,
enhancing-visual-grounding-for-gui-agents-via-self-evolutionary-reinforcement-learning.pdf,enhancing-visual-grounding-for-gui-agents-via-self-evolutionary-reinforcement-learning.pdf,False,"The paper focuses on GUI action grounding and improving model performance in novel environments, not on CoT reasoning efficiency.","GUI action grounding, MLLMs, Q-ICRL, novel environments.",,,
specreason-fast-and-accurate-inference-time-compute-via-speculative-reasoning.pdf,specreason-fast-and-accurate-inference-time-compute-via-speculative-reasoning.pdf,True,"The paper introduces SpecReason, a system designed to reduce redundancy and improve computational efficiency in chain-of-thought reasoning by using a lightweight model for intermediate steps.","CoT efficiency, redundancy reduction, SpecReason, inference acceleration, semantic flexibility.",,,
the-overthinker-s-diet-cutting-token-calories-with-difficulty-aware-training.pdf,the-overthinker-s-diet-cutting-token-calories-with-difficulty-aware-training.pdf,True,"The paper introduces DIET, a framework aimed at reducing redundancy in chain-of-thought reasoning by optimizing token usage based on task difficulty, thus enhancing computational efficiency.","CoT efficiency, token reduction, reinforcement learning, DIET framework.",,,
Bring Reason to Vision:  Understanding Perception and Reasoning through Model Merging,bring-reason-to-vision-understanding-perception-and-reasoning-through-model-merging.pdf,False,"The paper focuses on merging vision and language models to enhance reasoning capabilities, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Vision-Language Models, Model Merging, Multimodal Integration, Reasoning Transfer",,,
Improving Mathematical Reasoning Capabilities of Small Language Models via Feedback-Driven Distillation,metaladder-ascending-mathematical-solution-quality-via-analogical-problem-reasoning-transfer.pdf,False,"The paper focuses on knowledge distillation to improve reasoning capabilities in Small Language Models, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Knowledge Distillation, Mathematical Reasoning, Small Language Models, Large Language Models",,,
seal-steerable-reasoning-calibration-of-large-language-models-for-free.pdf,seal-steerable-reasoning-calibration-of-large-language-models-for-free.pdf,True,"The paper focuses on SEAL, a method to improve CoT efficiency by reducing redundancy in reasoning traces.","CoT efficiency, redundancy reduction, SEAL, reasoning calibration, LLMs.",,,
Evaluating System 1 vs. 2 Reasoning Approaches for Zero-Shot Time Series Forecasting: A Benchmark and Insights,evaluating-system-1-vs-2-reasoning-approaches-for-zero-shot-time-series-forecasting-a-benchmark-and-insights.pdf,False,"The paper focuses on evaluating reasoning strategies for zero-shot time-series forecasting, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Reasoning Strategies, Time-Series Forecasting, Benchmarking",,,
towards-robust-dialogue-breakdown-detection-addressing-disruptors-in-large-language-models-with-self-guided-reasoning.pdf,towards-robust-dialogue-breakdown-detection-addressing-disruptors-in-large-language-models-with-self-guided-reasoning.pdf,False,"The paper focuses on detecting and mitigating dialogue breakdowns in conversational AI, not specifically on CoT efficiency or redundancy reduction.","Dialogue breakdowns, conversational AI, fine-tuning, efficiency.",,,
Qwen Look Again: Guiding Vision-Language Reasoning Models to Re-attention Visual Information,qwen-look-again-guiding-vision-language-reasoning-models-to-re-attention-visual-information.pdf,False,"The paper focuses on mitigating hallucinations in Vision-Language Models by enhancing visual attention, not on reducing redundancy in chain-of-thought reasoning.","Vision-Language Models, Hallucination Mitigation, Visual Attention, Reinforcement Learning.",,,
crosswordbench-evaluating-the-reasoning-capabilities-of-llms-and-lvlms-with-controllable-puzzle-generation.pdf,crosswordbench-evaluating-the-reasoning-capabilities-of-llms-and-lvlms-with-controllable-puzzle-generation.pdf,False,"The paper focuses on evaluating reasoning capabilities of LLMs and LVLMs using crossword puzzles, not on improving CoT efficiency or reducing redundancy.","Crossword puzzles, reasoning evaluation, multimodal constraints.",,,
EfficientLLM: Scalable Pruning-Aware Pretraining for Architecture-Agnostic Edge Language Models,efficientllm-scalable-pruning-aware-pretraining-for-architecture-agnostic-edge-language-models.pdf,True,"The paper discusses pruning-aware pretraining to create more efficient language models, which relates to improving computational efficiency.","Pruning, Efficiency, Edge Models, LLM Compression",,,
R2Vul: Learning to Reason about Software Vulnerabilities with Reinforcement Learning and Structured Reasoning Distillation,r2vul-learning-to-reason-about-software-vulnerabilities-with-reinforcement-learning-and-structured-reasoning-distillatio.pdf,False,"The paper focuses on improving software vulnerability detection using structured reasoning and reinforcement learning, not on reducing redundancy in chain-of-thought reasoning.","Software Vulnerability Detection, Structured Reasoning, Reinforcement Learning",,,
asymptotic-theory-of-in-context-learning-by-linear-attention.pdf,asymptotic-theory-of-in-context-learning-by-linear-attention.pdf,False,"The paper focuses on the asymptotic theory of in-context learning by linear attention, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","In-context learning, linear attention, asymptotic theory.",,,
sift-grounding-llm-reasoning-in-contexts-via-stickers.pdf,sift-grounding-llm-reasoning-in-contexts-via-stickers.pdf,False,"The paper focuses on improving reasoning accuracy by grounding LLM reasoning in context using the SIFT approach, not on reducing redundancy or improving computational efficiency in CoT.","Contextual grounding, reasoning accuracy, SIFT.",,,
the-future-of-mllm-prompting-is-adaptive-a-comprehensive-experimental-evaluation-of-prompt-engineering-methods-for-robus.pdf,the-future-of-mllm-prompting-is-adaptive-a-comprehensive-experimental-evaluation-of-prompt-engineering-methods-for-robus.pdf,False,"The paper focuses on evaluating prompt engineering methods for multimodal large language models, not specifically on reducing redundancy in chain-of-thought reasoning.","Prompt Engineering, Multimodal Models, Reasoning Evaluation",,,
Problem-Solving Logic Guided Curriculum In-Context Learning for LLMs Complex Reasoning,problem-solving-logic-guided-curriculum-in-context-learning-for-llms-complex-reasoning.pdf,False,"The paper focuses on improving in-context learning by selecting and ordering demonstration examples based on problem-solving logic, not specifically on reducing redundancy in chain-of-thought reasoning.","In-context learning, curriculum learning, problem-solving logic.",,,
naver-a-neuro-symbolic-compositional-automaton-for-visual-grounding-with-explicit-logic-reasoning.pdf,naver-a-neuro-symbolic-compositional-automaton-for-visual-grounding-with-explicit-logic-reasoning.pdf,False,"The paper focuses on visual grounding and reasoning in complex visual tasks, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Visual Grounding, Reasoning, Probabilistic Logic, Finite-State Automaton",,,
LEXam: Benchmarking Legal Reasoning on 340 Law Exams,lexam-benchmarking-legal-reasoning-on-340-law-exams.pdf,False,"The paper focuses on evaluating legal reasoning capabilities of LLMs using a new benchmark, not on improving CoT efficiency.","Legal reasoning, benchmark, LLM evaluation.",,,
"A Token is Worth over 1,000 Tokens: Efficient Knowledge Distillation through Low-Rank Clone",a-token-is-worth-over-1000-tokens-efficient-knowledge-distillation-through-low-rank-clone.pdf,False,"The paper focuses on training efficiency for Small Language Models (SLMs) using a method called Low-Rank Clone (LRC), not specifically on chain-of-thought reasoning efficiency.","Small Language Models, Training Efficiency, Low-Rank Clone, Knowledge Distillation.",,,
NeedleInATable: Exploring Long-Context Capability of Large Language Models towards Long-Structured Tables,needleinatable-exploring-long-context-capability-of-large-language-models-towards-long-structured-tables.pdf,False,"The paper focuses on improving LLMs' understanding of structured tabular data, not on reducing redundancy in chain-of-thought reasoning.","Tabular Data, Long-Context Benchmark, LLMs, NIAT.",,,
Active-O3: Empowering Multimodal Large Language Models with Active Perception via GRPO,active-o3-empowering-multimodal-large-language-models-with-active-perception-via-grpo.pdf,False,"The paper focuses on active perception in multimodal large language models, not on reducing redundancy in chain-of-thought reasoning.","Active perception, multimodal models, reinforcement learning, robotics.",,,
efficient-reinforcement-finetuning-via-adaptive-curriculum-learning.pdf,efficient-reinforcement-finetuning-via-adaptive-curriculum-learning.pdf,False,"The paper focuses on improving the efficiency of reinforcement finetuning for mathematical reasoning, not specifically on reducing redundancy in chain-of-thought reasoning.","Reinforcement Finetuning, Adaptive Curriculum, Mathematical Reasoning, Efficiency",,,
shorterbetter-guiding-reasoning-models-to-find-optimal-inference-length-for-efficient-reasoning.pdf,shorterbetter-guiding-reasoning-models-to-find-optimal-inference-length-for-efficient-reasoning.pdf,True,The paper focuses on reducing redundancy in Chain-of-Thought reasoning by introducing a method called ShorterBetter to optimize CoT lengths for efficiency.,"CoT efficiency, redundancy reduction, reinforcement learning, optimal CoT length.",,,
opencodereasoning-advancing-data-distillation-for-competitive-coding.pdf,opencodereasoning-advancing-data-distillation-for-competitive-coding.pdf,False,"The paper focuses on distilling reasoning capabilities into student models for coding tasks, not specifically on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Distillation, Coding, Fine-tuning, Dataset, LLMs",,,
effectively-controlling-reasoning-models-through-thinking-intervention.pdf,effectively-controlling-reasoning-models-through-thinking-intervention.pdf,True,"The paper discusses the Thinking Intervention paradigm, which aims to guide and improve the efficiency of reasoning processes in large language models.","Reasoning Efficiency, Thinking Intervention, Large Language Models, Control Over Model Behavior.",,,
supercorrect-advancing-small-llm-reasoning-with-thought-template-distillation-and-self-correction.pdf,supercorrect-advancing-small-llm-reasoning-with-thought-template-distillation-and-self-correction.pdf,False,"The paper focuses on improving reasoning accuracy and error correction in smaller LLMs using a teacher-student framework, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Reasoning accuracy, error correction, teacher-student framework.",,,
Scaling up Test-Time Compute with Latent Reasoning:  A Recurrent Depth Approach,scaling-up-test-time-compute-with-latent-reasoning-a-recurrent-depth-approach.pdf,True,"The paper discusses a novel model architecture that improves reasoning efficiency by scaling test-time computation in latent space, contrasting with traditional token-based CoT methods.","latent space reasoning, test-time computation, model efficiency, recurrent block",,,
self-reflective-reinforcement-learning-for-diffusion-based-image-reasoning-generation.pdf,self-reflective-reinforcement-learning-for-diffusion-based-image-reasoning-generation.pdf,False,"The paper focuses on enhancing cross-modal reasoning in multimodal large language models using reinforcement learning, not on reducing redundancy in chain-of-thought reasoning.","Multimodal reasoning, reinforcement learning, cross-modal integration.",,,
self-taught-self-correction-for-small-language-models.pdf,self-taught-self-correction-for-small-language-models.pdf,False,The paper focuses on self-correction in large language models rather than on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.,"Self-correction, LLMs, alignment, self-examination, transformer design.",,,
Building a Human-Verified Clinical Reasoning Dataset via a Human LLM Hybrid Pipeline for Trustworthy Medical AI,building-a-human-verified-clinical-reasoning-dataset-via-a-human-llm-hybrid-pipeline-for-trustworthy-medical-ai.pdf,False,"The paper focuses on creating a clinically relevant dataset with expert-validated CoT explanations for medical LLMs, not on reducing redundancy or improving computational efficiency in CoT reasoning.","Medical AI, Dataset, Chain-of-Thought, Expert Validation",,,
unveiling-the-mechanisms-of-explicit-cot-training-how-cot-enhances-reasoning-generalization.pdf,unveiling-the-mechanisms-of-explicit-cot-training-how-cot-enhances-reasoning-generalization.pdf,False,"The paper focuses on understanding how CoT training affects model generalization and reasoning, not on reducing redundancy or improving computational efficiency.","Chain-of-Thought, Generalization, Reasoning, Large Language Models",,,
a-study-on-leveraging-search-and-self-feedback-for-agent-reasoning.pdf,a-study-on-leveraging-search-and-self-feedback-for-agent-reasoning.pdf,False,"The paper focuses on leveraging search and self-feedback for reasoning tasks, not specifically on reducing redundancy or improving computational efficiency in CoT reasoning.","Search algorithms, self-feedback, reasoning tasks.",,,
long-short-chain-of-thought-mixture-supervised-fine-tuning-eliciting-efficient-reasoning-in-large-language-models.pdf,long-short-chain-of-thought-mixture-supervised-fine-tuning-eliciting-efficient-reasoning-in-large-language-models.pdf,True,The paper focuses on reducing redundancy in chain-of-thought reasoning and making it more computationally efficient through the LS-Mixture SFT method.,"CoT efficiency, redundancy reduction, LS-Mixture SFT, supervised fine-tuning, overthinking problem.",,,
mathfimer-enhancing-mathematical-reasoning-by-expanding-reasoning-steps-through-fill-in-the-middle-task.pdf,mathfimer-enhancing-mathematical-reasoning-by-expanding-reasoning-steps-through-fill-in-the-middle-task.pdf,False,"The paper focuses on enhancing mathematical reasoning by expanding reasoning steps, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Mathematical Reasoning, Step Expansion, Large Language Models, MathFimer",,,
plan-and-act-improving-planning-of-agents-for-long-horizon-tasks.pdf,plan-and-act-improving-planning-of-agents-for-long-horizon-tasks.pdf,False,"The paper focuses on proactive agent planning and clarification needs, not on reducing redundancy or improving computational efficiency in chain-of-thought reasoning.","Proactive Agent Planning, Clarification, Multi-Agent Framework.",,,
what-the-hellaswag-on-the-validity-of-common-sense-reasoning-benchmarks.pdf,what-the-hellaswag-on-the-validity-of-common-sense-reasoning-benchmarks.pdf,False,"The paper focuses on evaluating and improving the validity of common-sense reasoning benchmarks, not on CoT efficiency or redundancy reduction.","Benchmark Evaluation, Common-Sense Reasoning, HellaSwag, Validity Issues",,,
connecting-the-dots-a-chain-of-collaboration-prompting-framework-for-llm-agents.pdf,connecting-the-dots-a-chain-of-collaboration-prompting-framework-for-llm-agents.pdf,False,"The paper focuses on characterizing and comparing prompting techniques and their relationship to multi-agent systems, not on CoT efficiency or redundancy reduction.","Prompting Techniques, Multi-Agent Systems, LLMs",,,
DDO: Dual-Decision Optimization via Multi-Agent Collaboration for LLM-Based Medical Consultation,ddo-dual-decision-optimization-via-multi-agent-collaboration-for-llm-based-medical-consultation.pdf,False,"The paper focuses on optimizing decision-making in medical consultation tasks, not on reducing redundancy in chain-of-thought reasoning.","Medical Consultation, Dual-Decision Optimization, LLM-based Framework.",,,
mathematical-capabilities-of-large-language-models-in-finnish-matriculation-examination.pdf,mathematical-capabilities-of-large-language-models-in-finnish-matriculation-examination.pdf,False,"The paper focuses on evaluating the mathematical capabilities of LLMs in educational settings, not on improving CoT efficiency or reducing redundancy.","Mathematical reasoning, educational assessment, LLM evaluation.",,,
Cosmos World Foundation Model Platform for Physical AI,cosmos-reason1-from-physical-common-sense-to-embodied-reasoning.pdf,False,The paper focuses on developing models for physical AI reasoning and does not specifically address reducing redundancy or improving computational efficiency in chain-of-thought reasoning.,"Physical AI, embodied reasoning, multimodal models.",,,
temporal-sampling-for-forgotten-reasoning-in-llms.pdf,temporal-sampling-for-forgotten-reasoning-in-llms.pdf,False,"The paper focuses on addressing Temporal Forgetting in LLMs and proposes Temporal Sampling to improve reasoning performance, not specifically on reducing redundancy or improving computational efficiency in CoT reasoning.","Temporal Forgetting, Temporal Sampling, Reasoning Performance, Fine-tuning, LLMs",,,
SpeCache: Speculative Key-Value Caching for Efficient Generation of LLMs,chunkkv-semantic-preserving-kv-cache-compression-for-efficient-long-context-llm-inference.pdf,False,"The paper focuses on optimizing memory usage for long-sequence processing in LLMs, not specifically on CoT reasoning efficiency.","Memory optimization, KV cache, long-sequence processing.",,,
